Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P2ULV3566  ,1 ,0.42  ,6.12    ,1.24   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,15.29   ,3.10   ,36500.54   ,2   ,
P2ULV3567  ,1 ,0.42  ,5.40    ,1.10   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,13.50   ,2.74   ,32228.10   ,1   ,
P2ULV3568  ,1 ,0.42  ,4.99    ,1.01   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,12.48   ,2.54   ,29801.55   ,1   ,
P2ULV3569  ,1 ,0.42  ,6.34    ,1.29   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,15.84   ,3.22   ,37822.71   ,2   ,
P2ULV3570  ,1 ,0.42  ,6.67    ,1.35   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3615  ,16.68   ,3.39   ,39807.22   ,2   ,
P2ULV3571  ,1 ,0.42  ,6.39    ,1.30   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,15.97   ,3.24   ,38130.92   ,2   ,
P2ULV3572  ,1 ,0.42  ,5.94    ,1.21   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.86   ,3.02   ,35473.02   ,1   ,
P2ULV3573  ,1 ,0.42  ,5.90    ,1.20   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.76   ,3.00   ,35236.28   ,1   ,
P2ULV3574  ,1 ,0.42  ,6.28    ,1.28   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,15.70   ,3.19   ,37487.27   ,2   ,
P2ULV3575  ,1 ,0.42  ,5.20    ,1.06   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,13.00   ,2.64   ,31028.22   ,1   ,
P2ULV3576  ,1 ,0.42  ,6.59    ,1.34   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,16.47   ,3.34   ,39308.93   ,2   ,
P2ULV3577  ,1 ,0.42  ,5.78    ,1.17   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.46   ,2.94   ,34511.43   ,1   ,
P2ULV3578  ,1 ,0.42  ,7.01    ,1.42   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,17.53   ,3.56   ,41836.93   ,2   ,
P2ULV3579  ,1 ,0.42  ,6.60    ,1.34   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,16.50   ,3.35   ,39392.02   ,2   ,
P2ULV3580  ,1 ,0.42  ,5.43    ,1.10   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,13.59   ,2.76   ,32431.39   ,1   ,
P2ULV3581  ,1 ,0.42  ,5.49    ,1.12   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,13.73   ,2.79   ,32772.76   ,1   ,
P2ULV3582  ,1 ,0.42  ,6.02    ,1.22   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,15.06   ,3.06   ,35945.72   ,2   ,
P2ULV3583  ,1 ,0.42  ,5.80    ,1.18   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.50   ,2.94   ,34610.11   ,1   ,
P2ULV3584  ,1 ,0.42  ,5.49    ,1.11   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,13.71   ,2.78   ,32737.96   ,1   ,
P2ULV3585  ,1 ,0.42  ,2.53    ,0.51   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,6.34    ,1.29   ,24217.79   ,1   ,
P2ULV3586  ,1 ,0.42  ,3.40    ,0.69   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,8.49    ,1.72   ,32456.25   ,1   ,
P2ULV3587  ,1 ,0.42  ,5.87    ,1.19   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,14.69   ,2.98   ,35058.99   ,1   ,
P2ULV3588  ,1 ,0.42  ,7.17    ,1.46   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,17.93   ,3.64   ,42789.36   ,2   ,
P2ULV3589  ,1 ,0.42  ,5.69    ,1.16   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,14.24   ,2.89   ,33983.86   ,1   ,
P2ULV3590  ,1 ,0.42  ,5.71    ,1.16   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,14.27   ,2.90   ,34071.29   ,1   ,
P2ULV3591  ,1 ,0.42  ,5.74    ,1.17   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,14.34   ,2.91   ,34240.26   ,1   ,
P2ULV3592  ,1 ,0.42  ,6.78    ,1.38   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,16.96   ,3.44   ,40476.25   ,2   ,
P2ULV3593  ,1 ,0.42  ,13.15   ,4.32   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,32.87   ,10.80  ,83486.69   ,1   ,
P2ULV3594  ,3 ,0.42  ,25.24   ,5.12   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,63.09   ,12.81  ,199787.00  ,1   ,
P2ULV3595  ,1 ,0.42  ,6.67    ,1.36   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT5858  ,16.68   ,3.39   ,57592.12   ,1   ,
P2ULV3596  ,1 ,0.42  ,12.67   ,2.57   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT5858  ,31.67   ,6.43   ,105111.00  ,1   ,
P2ULV3597  ,1 ,0.42  ,5.70    ,1.16   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT5858  ,14.25   ,2.89   ,49194.09   ,1   ,
P2ULV3598  ,1 ,0.42  ,6.07    ,1.23   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,15.19   ,3.08   ,36250.96   ,2   ,
P2ULV3599  ,1 ,0.42  ,5.34    ,1.08   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3330  ,13.36   ,2.71   ,46104.70   ,1   ,
P2ULV3600  ,1 ,0.42  ,4.20    ,0.85   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT5611  ,10.49   ,2.13   ,24350.34   ,1   ,
P2ULV3601  ,1 ,0.42  ,2.49    ,0.51   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,6.22    ,1.26   ,12975.79   ,1   ,
P2ULV3602  ,1 ,0.42  ,4.72    ,0.96   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,11.80   ,2.40   ,28136.45   ,1   ,
P2ULV3603  ,1 ,0.42  ,12.12   ,2.46   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,30.29   ,6.15   ,115785.80  ,5   ,
P2ULV3604  ,1 ,0.42  ,4.18    ,0.85   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,10.45   ,2.12   ,24232.03   ,1   ,
P2ULV3605  ,1 ,0.42  ,9.92    ,2.01   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT5265  ,24.80   ,5.04   ,59208.82   ,5   ,
P2ULV3606  ,1 ,0.42  ,6.31    ,1.28   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,15.78   ,3.20   ,37664.22   ,2   ,
P2ULV3607  ,1 ,0.42  ,5.21    ,1.06   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.03   ,2.65   ,31110.78   ,1   ,
P2ULV3608  ,1 ,0.42  ,5.48    ,1.11   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.69   ,2.78   ,32683.65   ,1   ,
P2ULV3609  ,1 ,0.42  ,6.35    ,1.29   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,15.87   ,3.22   ,37890.12   ,2   ,
P2ULV3610  ,1 ,0.42  ,5.46    ,1.11   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.66   ,2.77   ,32598.74   ,1   ,
P2ULV3611  ,1 ,0.42  ,5.85    ,1.19   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.63   ,2.97   ,34920.79   ,1   ,
P2ULV3612  ,3 ,0.42  ,5.04    ,1.02   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7118 ,12.61   ,2.56   ,30089.79   ,1   ,
P2ULV3613  ,1 ,0.42  ,7.16    ,1.45   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,17.90   ,3.63   ,42722.17   ,2   ,
P2ULV3614  ,1 ,0.42  ,6.77    ,1.37   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT4740  ,16.91   ,3.43   ,40372.18   ,2   ,
P2ULV3615  ,1 ,0.42  ,3.52    ,1.16   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT433   ,8.81    ,2.90   ,22383.29   ,1   ,
P2ULV3616  ,1 ,0.42  ,10.36   ,2.10   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT5611  ,25.90   ,5.26   ,99013.73   ,4   ,
P2ULV3617  ,1 ,0.42  ,8.08    ,1.64   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT5611  ,20.20   ,4.10   ,77203.92   ,3   ,
P2ULV3618  ,1 ,0.42  ,5.53    ,1.12   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.83   ,2.81   ,33018.18   ,1   ,
P2ULV3619  ,1 ,0.42  ,5.50    ,1.12   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.75   ,2.79   ,32817.47   ,1   ,
P2ULV3620  ,1 ,0.42  ,5.67    ,1.15   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,14.18   ,2.88   ,33840.60   ,1   ,
P2ULV3621  ,1 ,0.42  ,6.32    ,1.28   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,15.81   ,3.21   ,37729.83   ,2   ,
P2ULV3622  ,1 ,0.42  ,5.74    ,1.17   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,14.34   ,2.91   ,34240.66   ,1   ,
P2ULV3623  ,1 ,0.42  ,5.36    ,1.09   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.41   ,2.72   ,32011.07   ,1   ,
P2ULV3624  ,1 ,0.42  ,6.35    ,1.29   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT3496  ,15.87   ,3.22   ,37879.56   ,2   ,
P2ULV3625  ,1 ,0.42  ,6.30    ,1.28   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,15.75   ,3.20   ,37603.02   ,2   ,
P2ULV3626  ,1 ,0.42  ,5.96    ,1.21   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,14.89   ,3.02   ,35544.72   ,1   ,
P2ULV3627  ,1 ,0.42  ,6.04    ,1.23   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,15.11   ,3.07   ,36058.59   ,2   ,
P2ULV3628  ,1 ,0.42  ,6.02    ,1.22   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,15.05   ,3.06   ,35932.90   ,2   ,
P2ULV3629  ,1 ,0.42  ,5.03    ,1.02   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,12.58   ,2.55   ,30020.16   ,1   ,
P2ULV3630  ,1 ,0.42  ,5.65    ,1.15   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,14.11   ,2.87   ,33690.71   ,1   ,
P2ULV3631  ,1 ,0.42  ,5.52    ,1.12   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,13.80   ,2.80   ,32935.37   ,1   ,
P2ULV3632  ,1 ,0.42  ,5.88    ,1.19   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,14.69   ,2.98   ,35064.62   ,1   ,
P2ULV3633  ,1 ,0.42  ,5.71    ,1.16   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,14.27   ,2.90   ,34069.32   ,1   ,
P2ULV3634  ,1 ,0.42  ,5.81    ,1.18   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.53   ,2.95   ,34692.34   ,1   ,
P2ULV3635  ,1 ,0.42  ,3.64    ,0.74   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,9.10    ,1.85   ,28056.21   ,1   ,
P2ULV3636  ,1 ,0.42  ,5.64    ,1.15   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.10   ,2.86   ,33661.94   ,1   ,
P2ULV3637  ,1 ,0.42  ,5.28    ,1.07   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.20   ,2.68   ,31514.84   ,1   ,
P2ULV3638  ,1 ,0.42  ,5.13    ,1.04   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,12.84   ,2.61   ,30640.98   ,1   ,
P2ULV3639  ,1 ,0.42  ,5.21    ,1.06   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.03   ,2.65   ,31094.61   ,1   ,
P2ULV3640  ,1 ,0.42  ,5.38    ,1.09   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,13.44   ,2.73   ,32081.26   ,1   ,
P2ULV3641  ,1 ,0.42  ,6.88    ,1.40   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,17.20   ,3.49   ,41055.71   ,2   ,
P2ULV3642  ,1 ,0.42  ,5.65    ,1.15   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,14.12   ,2.87   ,33693.59   ,1   ,
P2ULV3643  ,1 ,0.42  ,6.03    ,1.22   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,15.07   ,3.06   ,35968.70   ,2   ,
P2ULV3644  ,1 ,0.42  ,1.36    ,0.45   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,3.39    ,1.11   ,8606.43    ,1   ,
P2ULV3645  ,1 ,0.42  ,5.28    ,1.07   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,13.19   ,2.68   ,31488.16   ,1   ,
P2ULV3646  ,1 ,0.42  ,5.30    ,1.08   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,13.25   ,2.69   ,31628.50   ,1   ,
P2ULV3647  ,1 ,0.42  ,7.42    ,1.51   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,18.56   ,3.77   ,44300.12   ,3   ,
P2ULV3648  ,1 ,0.42  ,9.19    ,1.87   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,22.96   ,4.66   ,54814.77   ,4   ,
P2ULV3649  ,3 ,0.42  ,50.98   ,10.35  ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,127.44  ,25.88  ,622615.30  ,1   ,
P2ULV3650  ,1 ,0.42  ,11.29   ,2.29   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,28.22   ,5.73   ,94707.88   ,1   ,
P2ULV3651  ,1 ,0.42  ,1.81    ,0.59   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,4.52    ,1.49   ,11481.47   ,1   ,
P2ULV3652  ,1 ,0.42  ,7.22    ,1.47   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,18.06   ,3.67   ,43105.89   ,2   ,
P2ULV3653  ,1 ,0.42  ,7.11    ,1.44   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,17.77   ,3.61   ,42428.97   ,2   ,
P2ULV3654  ,1 ,0.42  ,8.51    ,1.73   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,21.27   ,4.32   ,50776.80   ,3   ,
P2ULV3655  ,1 ,0.42  ,6.19    ,1.26   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,15.47   ,3.14   ,36935.70   ,2   ,
P2ULV3656  ,1 ,0.42  ,5.95    ,1.21   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,14.87   ,3.02   ,35501.04   ,1   ,
P2ULV3657  ,1 ,0.42  ,9.69    ,1.97   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,24.23   ,4.92   ,92623.52   ,4   ,
P2ULV3658  ,1 ,0.42  ,5.73    ,1.16   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,14.31   ,2.91   ,34169.70   ,1   ,
P2ULV3659  ,1 ,0.42  ,5.91    ,1.20   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,14.77   ,3.00   ,35258.02   ,1   ,
P2ULV3660  ,1 ,0.42  ,6.19    ,1.26   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,15.47   ,3.14   ,36936.27   ,2   ,
P2ULV3661  ,1 ,0.42  ,6.10    ,1.24   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,15.26   ,3.10   ,36418.18   ,2   ,
P2ULV3662  ,1 ,0.42  ,6.19    ,1.26   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,15.48   ,3.14   ,36949.50   ,2   ,
P2ULV3663  ,1 ,0.42  ,6.00    ,1.22   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,15.00   ,3.05   ,35811.13   ,2   ,
P2ULV3664  ,1 ,0.42  ,5.52    ,1.12   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,13.81   ,2.80   ,32966.83   ,1   ,
P2ULV3665  ,1 ,0.42  ,4.13    ,0.84   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,10.32   ,2.10   ,23852.51   ,1   ,
P2ULV3666  ,1 ,0.42  ,6.40    ,1.30   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,15.99   ,3.25   ,38173.95   ,2   ,
P2ULV3667  ,1 ,0.42  ,5.52    ,1.12   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,13.81   ,2.80   ,32961.78   ,1   ,
P2ULV3668  ,1 ,0.42  ,6.34    ,1.29   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,15.85   ,3.22   ,37838.17   ,2   ,
P2ULV3669  ,1 ,0.42  ,6.33    ,1.29   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,15.83   ,3.21   ,37790.58   ,2   ,
P2ULV3670  ,1 ,0.42  ,5.16    ,1.05   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,12.90   ,2.62   ,30788.21   ,1   ,
P2ULV3671  ,1 ,0.42  ,5.19    ,1.05   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,12.97   ,2.63   ,30955.07   ,1   ,
P2ULV3672  ,1 ,0.42  ,18.68   ,3.79   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT6424  ,46.69   ,9.48   ,150359.30  ,1   ,
P2ULV3673  ,1 ,0.42  ,5.91    ,1.20   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,14.78   ,3.00   ,35283.77   ,1   ,
P2ULV3674  ,1 ,0.42  ,4.02    ,0.82   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,10.05   ,2.04   ,23057.63   ,1   ,
P2ULV3675  ,1 ,0.42  ,6.38    ,1.29   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,15.94   ,3.24   ,38045.79   ,2   ,
P2ULV3676  ,1 ,0.42  ,9.05    ,1.84   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT6561  ,22.62   ,4.59   ,77848.63   ,1   ,
P2ULV3677  ,1 ,0.42  ,13.13   ,2.67   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT6561  ,32.82   ,6.66   ,108574.00  ,1   ,
P2ULV3678  ,1 ,0.42  ,6.04    ,1.23   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT5729 ,15.10   ,3.07   ,36053.42   ,2   ,
P2ULV3679  ,1 ,0.42  ,5.33    ,1.08   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT5729 ,13.33   ,2.71   ,31815.92   ,1   ,
P2ULV3680  ,1 ,0.42  ,5.59    ,1.13   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,13.97   ,2.84   ,33353.99   ,1   ,
P2ULV3681  ,1 ,0.42  ,5.43    ,1.10   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT5729 ,13.58   ,2.76   ,32408.70   ,1   ,
P2ULV3682  ,1 ,0.42  ,5.37    ,1.09   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,13.42   ,2.72   ,32030.67   ,1   ,
P2ULV3683  ,1 ,0.42  ,7.10    ,1.44   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT5729 ,17.76   ,3.61   ,42393.91   ,2   ,
P2ULV3684  ,1 ,0.42  ,5.79    ,1.18   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT5729 ,14.47   ,2.94   ,34543.64   ,1   ,
P2ULV3685  ,1 ,0.42  ,1.26    ,0.26   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT6561  ,3.15    ,0.64   ,10880.28   ,1   ,
P2ULV3686  ,1 ,0.42  ,11.31   ,2.30   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT6561  ,28.27   ,5.74   ,94865.26   ,1   ,
P2ULV3687  ,1 ,0.42  ,5.86    ,1.19   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,14.65   ,2.98   ,34977.38   ,1   ,
P2ULV3688  ,1 ,0.42  ,6.40    ,1.30   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,16.01   ,3.25   ,38214.85   ,2   ,
P2ULV3689  ,1 ,0.42  ,6.72    ,1.36   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,16.80   ,3.41   ,40092.97   ,2   ,
P2ULV3690  ,1 ,0.42  ,7.46    ,1.52   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,18.66   ,3.79   ,44531.68   ,3   ,
P2ULV3691  ,1 ,0.42  ,7.20    ,1.46   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,17.99   ,3.65   ,42952.90   ,2   ,
P2ULV3692  ,1 ,0.42  ,6.43    ,1.31   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,16.07   ,3.26   ,38356.73   ,2   ,
P2ULV3693  ,1 ,0.42  ,6.52    ,1.32   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,16.31   ,3.31   ,38923.52   ,2   ,
P2ULV3694  ,1 ,0.42  ,6.79    ,1.38   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,16.98   ,3.45   ,40536.44   ,2   ,
P2ULV3695  ,1 ,0.42  ,6.63    ,1.35   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,16.56   ,3.36   ,39539.72   ,2   ,
P2ULV3696  ,1 ,0.42  ,8.24    ,1.67   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,20.60   ,4.18   ,49184.90   ,3   ,
P2ULV3697  ,1 ,0.42  ,6.86    ,1.39   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,17.16   ,3.48   ,40955.43   ,2   ,
P2ULV3698  ,1 ,0.42  ,6.91    ,1.40   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5984 ,17.29   ,3.51   ,41265.69   ,2   ,
P2ULV3699  ,1 ,0.42  ,5.34    ,1.08   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,13.35   ,2.71   ,31873.82   ,1   ,
P2ULV3700  ,1 ,0.42  ,5.28    ,1.07   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,13.19   ,2.68   ,31486.14   ,1   ,
P2ULV3701  ,1 ,0.42  ,8.39    ,1.70   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5222 ,20.96   ,4.26   ,50041.23   ,3   ,
P2ULV3702  ,1 ,0.42  ,6.56    ,1.33   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5222 ,16.41   ,3.33   ,39162.27   ,2   ,
P2ULV3703  ,1 ,0.42  ,5.75    ,1.17   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5222 ,14.37   ,2.92   ,34301.54   ,1   ,
P2ULV3704  ,1 ,0.42  ,6.02    ,1.22   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5222 ,15.06   ,3.06   ,35951.69   ,2   ,
P2ULV3705  ,1 ,0.42  ,3.94    ,0.80   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5222 ,9.85    ,2.00   ,22485.42   ,1   ,
P2ULV3706  ,1 ,0.42  ,5.69    ,1.15   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5222 ,14.22   ,2.89   ,33934.07   ,1   ,
P2ULV3707  ,1 ,0.42  ,6.29    ,1.28   ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5222 ,15.72   ,3.19   ,37520.45   ,2   ,
P2ULV3708  ,1 ,0.42  ,5.83    ,1.18   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT1587  ,14.56   ,2.96   ,34764.84   ,1   ,
P2ULV3709  ,1 ,0.42  ,6.11    ,1.24   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT1587  ,15.28   ,3.10   ,36481.34   ,2   ,
P2ULV3710  ,1 ,0.42  ,5.46    ,1.11   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,13.66   ,2.77   ,32597.93   ,1   ,
P2ULV3711  ,1 ,0.42  ,5.62    ,1.14   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,14.04   ,2.85   ,33516.46   ,1   ,
P2ULV3712  ,1 ,0.42  ,6.25    ,1.27   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT2514  ,15.63   ,3.17   ,37300.36   ,2   ,
P2ULV3713  ,1 ,0.42  ,5.30    ,1.08   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT2514  ,13.25   ,2.69   ,31632.50   ,1   ,
P2ULV3714  ,1 ,0.42  ,5.57    ,1.13   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,13.91   ,2.83   ,33213.30   ,1   ,
P2ULV3715  ,1 ,0.42  ,2.86    ,0.58   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,7.14    ,1.45   ,14881.83   ,1   ,
P2ULV3716  ,1 ,0.42  ,5.91    ,1.20   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT1587  ,14.77   ,3.00   ,35248.39   ,1   ,
P2ULV3717  ,1 ,0.42  ,8.79    ,1.78   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT2957  ,21.97   ,4.46   ,75857.16   ,1   ,
P2ULV3718  ,1 ,0.42  ,6.33    ,1.29   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT2957  ,15.83   ,3.21   ,37779.82   ,2   ,
P2ULV3719  ,1 ,0.42  ,5.50    ,1.12   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT2957  ,13.75   ,2.79   ,32823.57   ,1   ,
